id,property_type,building_name,address,access_1,access_2,access_3,age,building_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,posting_date,actual_cost
1631,賃貸マンション,Ｐｒｏｓｐｅｒｅｒ（プロスペル）,愛知県名古屋市瑞穂区本願寺町２,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩10分,地下鉄桜通線/桜山駅 歩20分,築19年,3階建,1階,82000.0,4000.0,164000.0,0.0,1LDK,51.59,https://suumo.jp/chintai/jnc_000078463301/?bc=100294970702,2024-02-25,89416.66666666667
1632,賃貸アパート,クオーレ,愛知県名古屋市瑞穂区本願寺町１,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩12分,地下鉄桜通線/桜山駅 歩20分,築9年,2階建,2階,67000.0,4000.0,67000.0,0.0,1LDK,36.98,https://suumo.jp/chintai/jnc_000016172224/?bc=100366504938,2024-02-25,72395.83333333333
1633,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築37年,愛知県名古屋市瑞穂区西ノ割町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩8分,地下鉄桜通線/桜山駅 歩15分,築37年,4階建,2階,33000.0,3000.0,0.0,0.0,ワンルーム,24.0,https://suumo.jp/chintai/jnc_000080564787/?bc=100259183803,2024-02-25,36000.0
1634,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築37年,愛知県名古屋市瑞穂区西ノ割町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩8分,地下鉄桜通線/桜山駅 歩15分,築37年,4階建,3階,35000.0,3000.0,0.0,0.0,ワンルーム,24.0,https://suumo.jp/chintai/jnc_000047534474/?bc=100346244480,2024-02-25,38000.0
1635,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築37年,愛知県名古屋市瑞穂区西ノ割町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩8分,地下鉄桜通線/桜山駅 歩15分,築37年,4階建,4階,66000.0,3000.0,0.0,0.0,2LDK,59.4,https://suumo.jp/chintai/jnc_000082109934/?bc=100349444988,2024-02-25,69000.0
1636,賃貸マンション,ビリーブ瑞穂ヒルズ,愛知県名古屋市瑞穂区船原町７,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩18分,地下鉄桜通線/桜山駅 歩19分,築4年,3階建,1階,75000.0,5000.0,75000.0,0.0,1LDK,45.15,https://suumo.jp/chintai/jnc_000088538280/?bc=100361591055,2024-02-25,81562.5
1637,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 10階建 築38年,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩3分,地下鉄桜通線/桜山駅 歩5分,地下鉄鶴舞線/御器所駅 歩20分,築38年,10階建,4階,65000.0,6000.0,65000.0,65000.0,2LDK,55.9,https://suumo.jp/chintai/jnc_000084466833/?bc=100366087443,2024-02-25,73708.33333333333
1638,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 10階建 築38年,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩3分,地下鉄桜通線/桜山駅 歩5分,地下鉄鶴舞線/御器所駅 歩20分,築38年,10階建,10階,68000.0,6000.0,68000.0,68000.0,2LDK,55.9,https://suumo.jp/chintai/jnc_000085691709/?bc=100348172068,2024-02-25,76833.33333333333
1639,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築20年,愛知県名古屋市瑞穂区薩摩町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩10分,地下鉄桜通線/桜山駅 歩15分,築20年,4階建,4階,59000.0,4500.0,0.0,0.0,1DK,35.02,https://suumo.jp/chintai/jnc_000087987374/?bc=100356810585,2024-02-25,63500.0
1640,賃貸アパート,地下鉄桜通線 瑞穂区役所駅 2階建 築18年,愛知県名古屋市瑞穂区東栄町８,地下鉄桜通線/瑞穂区役所駅 歩3分,地下鉄桜通線/桜山駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩12分,築18年,2階建,2階,78000.0,3000.0,0.0,0.0,1LDK,44.72,https://suumo.jp/chintai/jnc_000088439624/?bc=100366094225,2024-02-25,81000.0
1641,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 6階建 築28年,愛知県名古屋市瑞穂区大殿町２,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩15分,築28年,6階建,3階,120000.0,10000.0,120000.0,120000.0,3LDK,73.4,https://suumo.jp/chintai/jnc_000085322163/?bc=100305122620,2024-02-25,135000.0
1642,賃貸アパート,relache瑞穂,愛知県名古屋市瑞穂区佐渡町５,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/瑞穂運動場西駅 歩10分,地下鉄桜通線/桜山駅 歩18分,築12年,2階建,2階,52500.0,4000.0,0.0,0.0,1K,20.01,https://suumo.jp/chintai/jnc_000087911480/?bc=100364814365,2024-02-25,56500.0
1643,賃貸テラス・タウンハウス,地下鉄桜通線 瑞穂区役所駅 2階建 築7年,愛知県名古屋市瑞穂区雁道町４,地下鉄桜通線/瑞穂区役所駅 歩15分,地下鉄桜通線/桜山駅 歩15分,ＪＲ東海道本線/熱田駅 歩24分,築7年,2階建,1-2階,95000.0,3000.0,95000.0,0.0,2LDK,66.0,https://suumo.jp/chintai/jnc_000016304665/?bc=100336961354,2024-02-25,99979.16666666669
1644,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 3階建 築4年,愛知県名古屋市瑞穂区汐路町２,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/桜山駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩16分,築4年,3階建,2階,141000.0,4000.0,0.0,141000.0,3DK,70.92,https://suumo.jp/chintai/jnc_000064357147/?bc=100318021022,2024-02-25,147937.5
1645,賃貸マンション,ISABELLA GARDEN 1,愛知県名古屋市瑞穂区佐渡町５,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩14分,築22年,3階建,2階,84000.0,6000.0,168000.0,0.0,1LDK,52.0,https://suumo.jp/chintai/jnc_000087066336/?bc=100358898300,2024-02-25,93500.0
1646,賃貸アパート,メゾンルミエール,愛知県名古屋市瑞穂区本願寺町２,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/瑞穂運動場西駅 歩12分,地下鉄桜通線/桜山駅 歩19分,築14年,2階建,1階,90000.0,3000.0,135000.0,0.0,1LDK,51.25,https://suumo.jp/chintai/jnc_000039656950/?bc=100363692389,2024-02-25,95812.5
1647,賃貸アパート,レオネクスト和,愛知県名古屋市瑞穂区薩摩町２,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩12分,地下鉄桜通線/桜山駅 歩18分,築10年,2階建,1階,53000.0,5500.0,0.0,53000.0,1K,22.75,https://suumo.jp/chintai/jnc_000087691093/?bc=100253275233,2024-02-25,59604.16666666666
1648,賃貸マンション,TOYOOKA　APARTMENT,愛知県名古屋市瑞穂区豊岡通３,地下鉄桜通線/瑞穂運動場西駅 歩4分,地下鉄桜通線/瑞穂区役所駅 歩12分,地下鉄桜通線/桜山駅 歩22分,築16年,4階建,1階,58000.0,4000.0,58000.0,58000.0,1K,30.08,https://suumo.jp/chintai/jnc_000080804442/?bc=100328391599,2024-02-25,64416.66666666666
1649,賃貸アパート,ヘーベルメゾン．Ｎ,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄桜通線/桜山駅 歩16分,地下鉄桜通線/瑞穂運動場西駅 歩18分,築9年,2階建,2階,83000.0,3900.0,0.0,124500.0,1LDK,45.95,https://suumo.jp/chintai/jnc_000087265756/?bc=100358862026,2024-02-25,89493.75
1650,賃貸マンション,ウィルトゥース瑞穂II,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/桜山駅 歩15分,地下鉄桜通線/瑞穂運動場西駅 歩15分,築8年,2階建,1階,55000.0,6000.0,70000.0,55000.0,1K,24.84,https://suumo.jp/chintai/jnc_000053447225/?bc=100348458508,2024-02-25,63604.16666666666
1651,賃貸マンション,ノブレス東栄,愛知県名古屋市瑞穂区東栄町７,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/桜山駅 歩12分,地下鉄桜通線/瑞穂運動場西駅 歩15分,新築,3階建,1階,112000.0,7000.0,0.0,224000.0,1LDK,50.35,https://suumo.jp/chintai/jnc_000085314707/?bc=100345894744,2024-02-25,123666.66666666669
1652,賃貸マンション,ノブレス東栄,愛知県名古屋市瑞穂区東栄町７,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/桜山駅 歩12分,地下鉄桜通線/瑞穂運動場西駅 歩15分,新築,3階建,2階,190000.0,7000.0,0.0,380000.0,2LDK,83.74,https://suumo.jp/chintai/jnc_000085314708/?bc=100345894855,2024-02-25,204916.66666666663
1653,賃貸マンション,ライジングコート瑞穂通,愛知県名古屋市瑞穂区瑞穂通４,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/瑞穂運動場西駅 歩5分,地下鉄桜通線/桜山駅 歩13分,築15年,13階建,8階,49000.0,10000.0,0.0,0.0,1K,21.53,https://suumo.jp/chintai/jnc_000086783632/?bc=100355687781,2024-02-25,59000.0
1654,賃貸マンション,ＡＲＰＥＧＥ（アルページュ）,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/桜山駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩11分,築7年,5階建,5階,95000.0,8000.0,0.0,95000.0,1LDK,48.64,https://suumo.jp/chintai/jnc_000068100584/?bc=100365784866,2024-02-25,104979.16666666669
1655,賃貸マンション,ＡＲＰＥＧＥ（アルページュ）,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/桜山駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩11分,築7年,5階建,2階,127000.0,8000.0,0.0,127000.0,2LDK,61.06,https://suumo.jp/chintai/jnc_000088734389/?bc=100364647591,2024-02-25,137645.83333333334
1656,賃貸一戸建て,地下鉄桜通線 瑞穂区役所駅 3階建 新築,愛知県名古屋市瑞穂区船原町７,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄桜通線/桜山駅 歩15分,ＪＲ東海道本線/熱田駅 歩22分,新築,3階建,1-3階,230000.0,0.0,230000.0,230000.0,4LDK,100.38,https://suumo.jp/chintai/jnc_000086719258/?bc=100355322877,2024-02-25,239583.3333333333
1657,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築20年,愛知県名古屋市瑞穂区汐路町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/桜山駅 歩9分,地下鉄名城線/瑞穂運動場東駅 歩23分,築20年,4階建,4階,56000.0,4000.0,0.0,0.0,ワンルーム,24.85,https://suumo.jp/chintai/jnc_000088060752/?bc=100365409316,2024-02-25,60000.0
1658,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築40年,愛知県名古屋市瑞穂区大殿町２,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩15分,築40年,4階建,3階,73000.0,3000.0,146000.0,0.0,2LDK,56.39,https://suumo.jp/chintai/jnc_000044779253/?bc=100314384680,2024-02-25,79041.66666666667
1659,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 4階建 築40年,愛知県名古屋市瑞穂区大殿町２,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩15分,築40年,4階建,3階,75000.0,3000.0,150000.0,0.0,2LDK,56.39,https://suumo.jp/chintai/jnc_000067521342/?bc=100216583759,2024-02-25,81125.0
1660,賃貸マンション,メゾンみゆき,愛知県名古屋市瑞穂区北原町２,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩11分,築35年,3階建,2階,46000.0,3000.0,92000.0,0.0,1K,26.4,https://suumo.jp/chintai/jnc_000088105230/?bc=100363979377,2024-02-25,50916.66666666666
1661,賃貸マンション,メゾンみゆき,愛知県名古屋市瑞穂区北原町２,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩11分,築35年,3階建,3階,46000.0,3000.0,92000.0,0.0,1K,26.4,https://suumo.jp/chintai/jnc_000088105231/?bc=100363979363,2024-02-25,50916.66666666666
1662,賃貸マンション,メゾンみゆき,愛知県名古屋市瑞穂区北原町２,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩11分,築35年,3階建,3階,70000.0,3000.0,0.0,0.0,2DK,52.8,https://suumo.jp/chintai/jnc_000025339341/?bc=100347886212,2024-02-25,73000.0
1663,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 13階建 築15年,愛知県名古屋市瑞穂区瑞穂通４,地下鉄桜通線/瑞穂区役所駅 歩3分,地下鉄桜通線/瑞穂運動場西駅 歩5分,地下鉄桜通線/桜山駅 歩13分,築15年,13階建,8階,49000.0,10000.0,0.0,0.0,1K,20.8,https://suumo.jp/chintai/jnc_000087579036/?bc=100361669048,2024-02-25,59000.0
1664,賃貸一戸建て,KIS名古屋市瑞穂区船原町戸建,愛知県名古屋市瑞穂区船原町７,地下鉄桜通線/瑞穂区役所駅 歩12分,地下鉄桜通線/桜山駅 歩17分,,新築,3階建,1階,230000.0,0.0,230000.0,230000.0,4LDK,100.38,https://suumo.jp/chintai/jnc_000086695243/?bc=100355310695,2024-02-25,239583.3333333333
1665,賃貸一戸建て,KIS名古屋市瑞穂区船原町戸建,愛知県名古屋市瑞穂区船原町７,地下鉄桜通線/瑞穂区役所駅 歩12分,地下鉄桜通線/桜山駅 歩17分,,新築,3階建,1-3階,230000.0,0.0,230000.0,230000.0,4LDK,100.38,https://suumo.jp/chintai/jnc_000086695244/?bc=100355501741,2024-02-25,239583.3333333333
1666,賃貸一戸建て,ＫＩＳ名古屋市瑞穂区船原町戸建,愛知県名古屋市瑞穂区船原町７,地下鉄桜通線/瑞穂区役所駅 歩13分,地下鉄桜通線/桜山駅 歩14分,地下鉄桜通線/瑞穂運動場西駅 歩20分,築1年,3階建,1階,230000.0,0.0,230000.0,230000.0,4LDK,100.38,https://suumo.jp/chintai/jnc_000086815813/?bc=100364380079,2024-02-25,239583.3333333333
1667,賃貸アパート,地下鉄桜通線 瑞穂区役所駅 2階建 築8年,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩18分,地下鉄桜通線/桜山駅 歩18分,築8年,2階建,1階,55000.0,6000.0,70000.0,55000.0,1K,24.84,https://suumo.jp/chintai/jnc_000088418117/?bc=100363025558,2024-02-25,63604.16666666666
1668,賃貸一戸建て,Dーroom船原町貸家,愛知県名古屋市瑞穂区船原町７,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/瑞穂運動場西駅 歩18分,築9年,2階建,1階,200000.0,0.0,400000.0,200000.0,4LDK,130.06,https://suumo.jp/chintai/jnc_000051829089/?bc=100366802613,2024-02-25,212500.0
1669,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 3階建 築22年,愛知県名古屋市瑞穂区船原町４,地下鉄桜通線/瑞穂区役所駅 歩13分,地下鉄桜通線/桜山駅 歩18分,名鉄名古屋本線/神宮前駅 歩22分,築22年,3階建,3階,94000.0,5000.0,188000.0,0.0,2LDK,68.0,https://suumo.jp/chintai/jnc_000081154979/?bc=100336961295,2024-02-25,102916.66666666669
1670,賃貸アパート,地下鉄鶴舞線 御器所駅 3階建 築9年,愛知県名古屋市昭和区明月町２,地下鉄鶴舞線/御器所駅 歩5分,地下鉄鶴舞線/荒畑駅 歩10分,地下鉄桜通線/桜山駅 歩10分,築9年,3階建,3階,70000.0,7000.0,0.0,0.0,2K,31.79,https://suumo.jp/chintai/jnc_000050103966/?bc=100343989380,2024-02-25,77000.0
1671,賃貸マンション,コート・ソロ,愛知県名古屋市瑞穂区十六町２,地下鉄桜通線/瑞穂区役所駅 歩6分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩16分,築51年,3階建,3階,70000.0,3000.0,0.0,0.0,2LDK,72.0,https://suumo.jp/chintai/jnc_000082917213/?bc=100325808683,2024-02-25,73000.0
1672,賃貸マンション,花鳥ビル,愛知県名古屋市瑞穂区瑞穂通３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩7分,地下鉄桜通線/桜山駅 歩11分,築46年,5階建,4階,28000.0,3000.0,0.0,0.0,ワンルーム,16.7,https://suumo.jp/chintai/jnc_000033630163/?bc=100356310346,2024-02-25,31000.0
1673,賃貸マンション,花鳥ビル,愛知県名古屋市瑞穂区瑞穂通３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩7分,地下鉄桜通線/桜山駅 歩11分,築46年,5階建,2階,59000.0,6000.0,59000.0,0.0,3K,56.09,https://suumo.jp/chintai/jnc_000086098567/?bc=100351174000,2024-02-25,66229.16666666667
1674,賃貸マンション,quador 御器所BLANC,愛知県名古屋市昭和区御器所３,地下鉄鶴舞線/荒畑駅 歩3分,地下鉄桜通線/御器所駅 歩12分,地下鉄桜通線/桜山駅 歩18分,新築,4階建,2階,70500.0,9000.0,0.0,0.0,1LDK,29.0,https://suumo.jp/chintai/jnc_000087969880/?bc=100363973321,2024-02-25,79500.0
1675,賃貸マンション,quador 御器所BLANC,愛知県名古屋市昭和区御器所３,地下鉄鶴舞線/荒畑駅 歩3分,地下鉄桜通線/御器所駅 歩12分,地下鉄桜通線/桜山駅 歩18分,新築,4階建,2階,72500.0,9000.0,0.0,0.0,1LDK,29.76,https://suumo.jp/chintai/jnc_000087969877/?bc=100363973037,2024-02-25,81500.0
1676,賃貸マンション,quador 御器所BLANC,愛知県名古屋市昭和区御器所３,地下鉄鶴舞線/荒畑駅 歩3分,地下鉄桜通線/御器所駅 歩12分,地下鉄桜通線/桜山駅 歩18分,新築,4階建,2階,73500.0,9000.0,0.0,0.0,1LDK,29.9,https://suumo.jp/chintai/jnc_000087969885/?bc=100363973545,2024-02-25,82500.0
1677,賃貸マンション,quador 御器所BLANC,愛知県名古屋市昭和区御器所３,地下鉄鶴舞線/荒畑駅 歩3分,地下鉄桜通線/御器所駅 歩12分,地下鉄桜通線/桜山駅 歩18分,新築,4階建,2階,75000.0,9000.0,0.0,0.0,1LDK,29.12,https://suumo.jp/chintai/jnc_000087969884/?bc=100365265067,2024-02-25,84000.0
1678,賃貸テラス・タウンハウス,サニーグレイス南山,愛知県名古屋市瑞穂区上山町２,地下鉄鶴舞線/いりなか駅 歩14分,地下鉄名城線/総合リハビリセンター駅 歩16分,地下鉄桜通線/桜山駅 歩19分,築4年,2階建,1階,113000.0,3800.0,0.0,0.0,2LDK,59.64,https://suumo.jp/chintai/jnc_000087428295/?bc=100366087596,2024-02-25,116800.0
1679,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 5階建 築46年,愛知県名古屋市瑞穂区瑞穂通３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩13分,築46年,5階建,2階,59000.0,6000.0,59000.0,0.0,3K,56.09,https://suumo.jp/chintai/jnc_000086170547/?bc=100351667316,2024-02-25,66229.16666666667
1680,賃貸マンション,シティコーポ汐路１０３号室,愛知県名古屋市瑞穂区汐路町２,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/桜山駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩16分,築36年,3階建,1階,110000.0,0.0,0.0,0.0,3DK,69.08,https://suumo.jp/chintai/jnc_000069788728/?bc=100258571571,2024-02-25,110000.0
1681,賃貸マンション,グランデール瑞穂,愛知県名古屋市瑞穂区佐渡町１,地下鉄桜通線/瑞穂区役所駅 歩6分,地下鉄桜通線/瑞穂運動場西駅 歩14分,地下鉄桜通線/桜山駅 歩15分,築29年,3階建,1階,47500.0,5500.0,70000.0,0.0,1K,19.73,https://suumo.jp/chintai/jnc_000079014991/?bc=100313845752,2024-02-25,54458.333333333336
1682,賃貸マンション,グランデール瑞穂,愛知県名古屋市瑞穂区佐渡町１,地下鉄桜通線/瑞穂区役所駅 歩6分,地下鉄桜通線/瑞穂運動場西駅 歩14分,地下鉄桜通線/桜山駅 歩15分,築29年,3階建,1階,50500.0,5500.0,70000.0,0.0,1K,19.73,https://suumo.jp/chintai/jnc_000024687500/?bc=100355413845,2024-02-25,57458.333333333336
1683,賃貸マンション,グランデール瑞穂,愛知県名古屋市瑞穂区佐渡町１,地下鉄桜通線/瑞穂区役所駅 歩6分,地下鉄桜通線/瑞穂運動場西駅 歩14分,地下鉄桜通線/桜山駅 歩15分,築29年,3階建,3階,53000.0,5500.0,70000.0,0.0,1K,19.73,https://suumo.jp/chintai/jnc_000032741782/?bc=100348458501,2024-02-25,59958.333333333336
